Citibank
Name,Number
Columbia University,18
 University Of Mumbai,15
 Cornell University,8
 University Of Pennsylvania,8
 Carnegie Mellon University,7
 University Of Sao Paulo,6
 Andhra University,6
 University Of Michigan,6
 Universidade Federal De Sao Carlos,5
 Polytechnic Institute Of New York University,5
 State University Of New York At Buffalo,5
 University Of California,5
