Doordash
Name,Number
Carnegie Mellon University,12
University Of Southern California,9
Northeastern University,6
The Leland Stanford Junior University,6
University Of California,6
Columbia University,5
The Georgia Institute Of Technology,5
The University Of Texas At Dallas,5
Arizona State University,4
New York University,4
Santa Clara University,4
State University Of New York At Buffalo,4
