Tata Consultancy Services
Name,Number
Anna University,788
 Jawaharlal Nehru Technological University,409
 The West Bengal University Of Technology,252
 See H,14
 Rajiv Gandhi Proudyogiki Vishwavidyalaya,180
 Biju Patnaik University Of Technology,164
 Visvesvaraya Technological University,131
 Uttar Pradesh Technical University,129
 Visveswaraiah Technological University,118
 Sastra University,109
