Dell Usa
Name,Number
Texas Am University,12
Jawaharlal Nehru Technological University,11
The University Of Texas At Austin,11
Anna University,7
The Pennsylvania State University,7
The University Of Texas At Dallas,7
University Of Texas At Arlington,7
Anna University Chennai,6
Bharathidasan University,6
Osmania University,6
Oklahoma State University,6
Purdue University,6
