Indeed
Name,Number
The University Of Texas At Austin,9
 Rice University,8
 The University Of Michigan,8
 Columbia University,4
 Duke University,4
 Rochester Institute Of Technology,4
 Texas Am University,4
 The University Of Texas At Dallas,4
 University Of Pennsylvania,4
 Carnegie Mellon University,3
 Georgia Institute Of Technology,3
 Stevens Institute Of Technology,3
