Stoughton Trailers
Name,Number
Academia Militar Mariscal Sucre,3
 Instituto Diversificado Albert Einstein,3
 Colegio Nacional Nicolas Esguerra,2
 Colegio Panamericano,2
 Institucion Educativa Departamental Diversificado,2
 Instituto De Integracion Cultural,2
 Instituto Militar Antonio Ricaurte,2
 Instituto San Pablo Apostol,2
 Liceo Nacional Antonia Santos,2
