U.s. Bank National Association
Name,Number
Jawaharlal Nehru Technological University,31
 Anna University,26
 Anna University Chennai,13
 Jawaharlal Nehru Technological University Hyderabad,8
 University Of Madras,8
 University Of Minnesota,8
 Osmania University,7
 Madurai Kamaraj University,6
 University Of Pune,6
 Uttar Pradesh Technical University,6
 Visveswaraiah Technological University,6
