Dataquest
Name,Number
Jawaharlal Nehru Technological University,3
 Fairleigh Dickinson University,2
 Osmania University,1
 Nagarjuna University,1
 Mahatma Jyotiba Phule Rohlkhand University,1
 Madras University,1
 Kuvempu University,1
 Kakatiya University,1
 Guru Gobind Singh Indraprastha University,1
 Bharathidasan University,1
 Berhampur University,1
 Andhra University,1
