Uber Technologies
Name,Number
Carnegie Mellon University,53
 University Of Southern California,32
 New York University,18
 Cornell University,14
 Duke University,12
 The Leland Stanford Junior University,12
 University Of California,12
 Columbia University,11
 University Of Waterloo,10
 Arizona State University,10
 North Carolina State University,10
 Northeastern University,10
