Nvidia
Name,Number
University Of Southern California,112
North Carolina State University,93
Carnegie Mellon University,76
Arizona State University,47
Texas Am University,44
University Of Waterloo,43
The Georgia Institute Of Technology,36
San Jose State University,35
Georgia Institute Of Technology,22
University Of Illinois At Urbanachampaign,22
Purdue University,18
University Of Wisconsinmadison,18
