Logistic Solutions
Name,Number
Osmania University,3
Maharshi Dayananda University,2
Carnegie Mellon University,2
Rutgers,2
Shivaji University,1
National Institute Of Technology,1
Mumbai University,1
Jawaharlal Nehru Technological University,1
Indur Institute Of Engineering And Technology,1
Biju Patnaik University,1
Anna University,1
