Bank Of America
Name,Number
Jawaharlal Nehru Technological University,24
 Anna University,21
 The University Of North Carolina At Charlotte,20
 University Of North Carolina At Charlotte,15
 Osmania University,14
 Anna University Chennai,13
 University Of Madras,11
 University Of Mumbai,11
 Visveswaraiah Technological University,11
 New York University,11
 Carnegie Mellon University,10
