Snowflake
Name,Number
Carnegie Mellon University,5
University Of Southern California,5
University Of Madras,2
University Of Mumbai,2
Uttar Pradesh Technical University,2
Columbia University,2
North Carolina State University,2
Texas Am University,2
The Johns Hopkins University,2
University Of Arizona,2
University Of San Francisco,2
International Institute Of Information Technology,1
