Bytedance
Name,Number
Carnegie Mellon University,13
Columbia University,9
University Of Southern California,8
University Of California,3
Cornell University,3
Syracuse University,3
University Of Illinois At Urbanachampaign,3
Tsinghua University,2
Duke University,2
Middlebury Institute Of International Studies,2
