Randstad Technologies
Name,Number
Anna University,95
 Jawaharlal Nehru Technological University,44
 Anna University Chennai,30
 Acharya Nagarjuna University,17
 Andhra University,16
 Osmania University,16
 Anna University,13
 University Of Mumbai,13
 University Of Technology Of Madhya Pradesh,13
 Visveswaraiah Technological University,13
 Jawaharlal Nehru Technological University Hyderabad,12
