Mar-Jac Poultry
Name,Number
Complejo Educativo De Poloros,4
 Universidad Dr,4
 Faculdade Boa Viage,3
 Colegio San Pio Xs,3
 Complejo Educativo Poloros,2
 Centro Universitario Mauricio De Nassau,2
 Faculdade Estacio De Sa De Belo Horizonte,2
 Centro Escolar Canton El Ocote,2
 Centro Escolar Japon,2
 Centro Escolar Sagrado Corazon,2
