IDEXCEL
Name,Number
Jawaharlal Nehru Technological University,8
Eastern Illinois University,3
New York Institute Of Technology,3
Stratford University,3
University Of Central Missouri,3
University Of The Cumberlands,3
Indira Gandhi National Open University,2
Andhra University,2
Anna University,2
Osmania University,2
Central Michigan University,2
Maharishi International University,2
