Altimetrik Corp
Name,Number
Anna University,5
 Anna University Chennai,4
 Maharishi International University,4
 Universidad Ort Uruguay,3
 Jawaharlal Nehru Technological University,2
 Manonmaniam Sundaranar University,2
 University Of Madras,2
 Visveswaraiah Technological University,2
 Florida Institute Of Technology,2
 Maharishi University Of Management,2
 Texas Am International University,2
