Natsoft
Name,Number
"Jawaharlal Nehru Technological University,India30",30
" Osmania University,India25",25
" University Of Madras,India17",17
" Kakatiya University,India10",10
" Acharya Nagarjuna University,India7",7
" Anna University,India7",7
" Andhra University,India7",7
" Madurai Kamaraj University,India6",6
" Bharathiar University,India5",5
" Bharathidasan University,India5",5
 Fairleigh Dickinson University5,5
 Northwestern Polytechnic University5,5
