Doordash
Name,Number
Carnegie Mellon University12,12
 University Of Southern California9,9
 Northeastern University6,6
 The Leland Stanford Junior University6,6
" University Of California, Berkeley6",6
 Columbia University5,5
 The Georgia Institute Of Technology5,5
 The University Of Texas At Dallas5,5
 Arizona State University4,4
 New York University4,4
 Santa Clara University4,4
 State University Of New York At Buffalo4,4
