Atos Syntel
Name,Number
"Anna University,India12",12
" University Of Pune,India9",9
" University Of Mumbai,India8",8
" Jawaharlal Nehru Technological University,India7",7
" Anna University Chennai,India4",4
" Jawaharlal Nehru Technological University Kakinada,India4",4
" Andhra University,India3",3
" Bharathidasan University,India3",3
" Dr. Babasaheb Ambedkar Marathwada University,India3",3
" Gautam Buddh Technical University,India3",3
" Sri Venkateswara University,India3",3
