Facebook
Name,Number
Carnegie Mellon University175,175
 University Of Southern California119,119
 Columbia University93,93
" University Of Waterloo,Canada71",71
 Georgia Institute Of Technology64,64
 Stanford University64,64
 Cornell University57,57
 New York University55,55
" University Of California, Los Angeles50",50
 Northeastern University47,47
" University Of California, San Diego40",40
 University Of Pennsylvania38,38
